hgnc_id,hgnc_symbol,hgnc_synonyms,hgnc_name,ensembl_id,entrez_id
HGNC:21709,TMUB1,"SB144, C7ORF21",transmembrane and ubiquitin like domain containing 1,ENSG00000164897,83590
HGNC:5318,TNC,"MGC167029, HXB, DFNA56",tenascin C,ENSG00000041982,3371
HGNC:30765,TNIK,KIAA0551,TRAF2 and NCK interacting kinase,ENSG00000154310,23043
HGNC:19297,TNK2,"P21CDC42HS, ACK, ACK1",tyrosine kinase non receptor 2,ENSG00000061938,10188
HGNC:11953,TNR,NA,tenascin R,ENSG00000116147,7143
HGNC:12005,TPD52,"D52, HD52, N8L",tumor protein D52,ENSG00000076554,7163
HGNC:27007,TPRG1L,"RP11-46F15.3, FLJ21811, TPRGL, SVAP30, H-MOVER, FAM79A",tumor protein p63 regulated 1 like,ENSG00000158109,127262
HGNC:12036,TRAF6,RNF85,TNF receptor associated factor 6,ENSG00000175104,7189
HGNC:19943,TRAPPC4,"TRS23, SBDN, PTD009",trafficking protein particle complex subunit 4,ENSG00000196655,51399
HGNC:10064,TRIM3,"HAC1, BERP, RNF97, RNF22",tripartite motif containing 3,ENSG00000110171,10612
HGNC:19020,TRIM47,"GOA, RNF100",tripartite motif containing 47,ENSG00000132481,91107
HGNC:16288,TRIM9,RNF91,tripartite motif containing 9,ENSG00000100505,114088
HGNC:12303,TRIO,ARHGEF23,trio Rho guanine nucleotide exchange factor,ENSG00000038382,7204
HGNC:12333,TRPC1,HTRP-1,transient receptor potential cation channel subfamily C member 1,ENSG00000144935,7220
HGNC:12337,TRPC5,PPP1R159,transient receptor potential cation channel subfamily C member 5,ENSG00000072315,7224
HGNC:12716,TRPV1,NA,transient receptor potential cation channel subfamily V member 1,ENSG00000196689,7442
HGNC:12362,TSC1,"KIAA0243, HAMARTIN",TSC complex subunit 1,ENSG00000165699,7248
HGNC:12363,TSC2,"TUBERIN, PPP1R160, TSC4",TSC complex subunit 2,ENSG00000103197,7249
HGNC:11854,TSPAN7,"DXS1692E, TALLA-1, A15, CD231, MXS1, TM4SF2, MRX58",tetraspanin 7,ENSG00000156298,7102
HGNC:16831,TSPOAP1,"PRAX-1, KIAA0612, RIM-BP1, RIMBP1, BZRAP1",TSPO associated protein 1,ENSG00000005379,9256
HGNC:13476,TTYH1,NA,tweety family member 1,ENSG00000167614,57348
HGNC:20766,TUBA1A,"TUBA3, B-ALPHA-1, FLJ25113",tubulin alpha 1a,ENSG00000167552,7846
HGNC:20778,TUBB,"OK/SW-CL.56, MGC16435, M40, TUBB5",tubulin beta class I,ENSG00000196230,203068
HGNC:30829,TUBB2B,"MGC8685, DKFZP566F223, BA506K6.1",tubulin beta 2B class IIb,ENSG00000137285,347733
HGNC:12420,TUFM,"EFTU, EF-TUMT","Tu translation elongation factor, mitochondrial",ENSG00000178952,7284
HGNC:12458,UBA52,"RPL40, CEP52, HUBCEP52, MGC57125, MGC126879, MGC126881, L40",ubiquitin A-52 residue ribosomal protein fusion product 1,ENSG00000221983,7311
HGNC:12485,UBE2I,UBC9,ubiquitin conjugating enzyme E2 I,ENSG00000103275,7329
HGNC:12491,UBE2M,"HUBC12, UBC12",ubiquitin conjugating enzyme E2 M,ENSG00000130725,9040
HGNC:12492,UBE2N,"UBCH-BEN, UBC13, MGC8489",ubiquitin conjugating enzyme E2 N,ENSG00000177889,7334
HGNC:12494,UBE2V1,"UEV-1, CROC-1, UEV1A, CROC1, UBE2V",ubiquitin conjugating enzyme E2 V1,ENSG00000244687,7335
HGNC:12496,UBE3A,"E6-AP, FLJ26981, EPVE6AP, HPVE6A",ubiquitin protein ligase E3A,ENSG00000114062,7337
HGNC:13478,UBE3B,NA,ubiquitin protein ligase E3B,ENSG00000151148,89910
HGNC:23150,UNC13A,"KIAA1032, MUNC13-1",unc-13 homolog A,ENSG00000130477,23025
HGNC:12566,UNC13B,"HMUNC13, UNC13H2, MUNC13-2, UNC13",unc-13 homolog B,ENSG00000198722,10497
HGNC:23149,UNC13C,"MUNC13-3, DKFZP547H074",unc-13 homolog C,ENSG00000137766,440279
HGNC:12612,USP14,UBP6,ubiquitin specific peptidase 14,ENSG00000101557,9097
HGNC:20075,USP46,FLJ12552,ubiquitin specific peptidase 46,ENSG00000109189,64854
HGNC:12628,USP5,ISOT,ubiquitin specific peptidase 5,ENSG00000111667,8078
HGNC:12629,USP6,"TRE-2, TRE17, HRP1, TRESMCR",ubiquitin specific peptidase 6,ENSG00000129204,9098
HGNC:12631,USP8,"HUMORF8, KIAA0055, UBPY, SPG59",ubiquitin specific peptidase 8,ENSG00000138592,9101
HGNC:12632,USP9X,"DFFRX, MRX99",ubiquitin specific peptidase 9 X-linked,ENSG00000124486,8239
HGNC:25507,VAC14,"FLJ10305, ARPIKFYVE, TAX1BP2",VAC14 component of PIKFYVE complex,ENSG00000103043,55697
HGNC:12642,VAMP1,"VAMP-1, SYB1",vesicle associated membrane protein 1,ENSG00000139190,6843
HGNC:12643,VAMP2,"VAMP-2, SYB2",vesicle associated membrane protein 2,ENSG00000220205,6844
HGNC:12644,VAMP3,CEB,vesicle associated membrane protein 3,ENSG00000049245,9341
HGNC:12645,VAMP4,NA,vesicle associated membrane protein 4,ENSG00000117533,8674
HGNC:11486,VAMP7,"VAMP-7, TI-VAMP, SYBL1",vesicle associated membrane protein 7,ENSG00000124333,6845
HGNC:15511,VANGL2,"KIAA1215, LTAP, STBM, STB1, STBM1, MGC119403, MGC119404",VANGL planar cell polarity protein 2,ENSG00000162738,57216
HGNC:12648,VAPA,"HVAP-33, VAP-A",VAMP associated protein A,ENSG00000101558,9218
HGNC:12649,VAPB,"VAP-B, VAP-C, ALS8",VAMP associated protein B and C,ENSG00000124164,9217
HGNC:12652,VASP,NA,vasodilator stimulated phosphoprotein,ENSG00000125753,7408
HGNC:2464,VCAN,"PG-M, CSPG2",versican,ENSG00000038427,1462
HGNC:12666,VCP,"IBMPFD, CDC48",valosin containing protein,ENSG00000165280,7415
HGNC:30897,VCPIP1,"VCIP135, KIAA1850, FLJ23132, DUBA3",valosin containing protein interacting protein 1,ENSG00000175073,80124
HGNC:12669,VDAC1,"MGC111064, PORIN",voltage dependent anion channel 1,ENSG00000213585,7416
HGNC:18258,VEZT,DKFZP761C241,"vezatin, adherens junctions transmembrane protein",ENSG00000028203,55591
HGNC:12684,VGF,"SCG7, SGVII",VGF nerve growth factor inducible,ENSG00000128564,7425
HGNC:12687,VHL,VHL1,von Hippel-Lindau tumor suppressor,ENSG00000134086,7428
HGNC:12698,VLDLR,"CARMQ1, CHRMQ1, VLDLRCH",very low density lipoprotein receptor,ENSG00000147852,7436
HGNC:14583,VPS11,"RNF108, PEP5",VPS11 core subunit of CORVET and HOPS complexes,ENSG00000160695,55823
HGNC:14584,VPS16,NA,VPS16 core subunit of CORVET and HOPS complexes,ENSG00000215305,64601
HGNC:15972,VPS18,"KIAA1475, PEP3",VPS18 core subunit of CORVET and HOPS complexes,ENSG00000104142,57617
HGNC:28119,VPS26B,"MGC10485, PEP8B",VPS26 retromer complex component B,ENSG00000151502,112936
HGNC:14340,VPS29,"PEP11, DC15",VPS29 retromer complex component,ENSG00000111237,51699
HGNC:12712,VPS33B,FLJ14848,VPS33B late endosome and lysosome associated,ENSG00000184056,26276
HGNC:13487,VPS35,"FLJ10752, MEM3, PARK17",VPS35 retromer complex component,ENSG00000069329,55737
HGNC:14579,VPS45,"H-VPS45, VPS45B, VPS45A",vacuolar protein sorting 45 homolog,ENSG00000136631,11311
HGNC:10518,VPS52,"ARE1, SACM2L",VPS52 subunit of GARP complex,ENSG00000223501,6293
HGNC:17792,VTI1A,"MVTI1, VTI1-RP2",vesicle transport through interaction with t-SNAREs 1A,ENSG00000151532,143187
HGNC:17793,VTI1B,VTI2,vesicle transport through interaction with t-SNAREs 1B,ENSG00000100568,10490
HGNC:30200,VWC2,"PSST739, UNQ739",von Willebrand factor C domain containing 2,ENSG00000188730,375567
HGNC:12732,WASF1,"WAVE1, KIAA0269, WAVE",WASP family member 1,ENSG00000112290,8936
HGNC:12733,WASF2,WAVE2,WASP family member 2,ENSG00000158195,10163
HGNC:12734,WASF3,"WAVE3, KIAA0900",WASP family member 3,ENSG00000132970,10810
HGNC:12735,WASL,"N-WASP, NWASP, WASPB",WASP like actin nucleation promoting factor,ENSG00000106299,8976
HGNC:12754,WDR1,NA,WD repeat domain 1,ENSG00000071127,9948
HGNC:13490,WDR7,"KIAA0541, TRAG",WD repeat domain 7,ENSG00000091157,23335
HGNC:12762,WFS1,"DIDMOAD, WFS, DFNA6, DFNA14, DFNA38",wolframin ER transmembrane glycoprotein,ENSG00000109501,7466
HGNC:22004,WIPF3,"CR16, FLJ36931",WAS/WASL interacting protein family member 3,ENSG00000122574,644150
HGNC:30238,WLS,"FLJ23091, EVI, MIG-14, C1ORF139, GPR177",Wnt ligand secretion mediator,ENSG00000116729,79971
HGNC:14540,WNK1,"HSAN2, PPP1R167, PRKWNK1, HSN2",WNK lysine deficient protein kinase 1,ENSG00000060237,65125
HGNC:15983,WNT3A,NA,Wnt family member 3A,ENSG00000154342,89780
HGNC:12784,WNT5A,HWNT5A,Wnt family member 5A,ENSG00000114251,7474
HGNC:12786,WNT7A,WNT-7A,Wnt family member 7A,ENSG00000154764,7476
HGNC:29435,WWC1,"KIBRA, KIAA0869, PPP1R168",WW and C2 domain containing 1,ENSG00000113645,23286
HGNC:8014,YBX1,"YB-1, YB1, DBPB, NSEP-1, MDR-NF1, BP-8, CSDB, CSDA2, NSEP1",Y-box binding protein 1,ENSG00000065978,4904
HGNC:2428,YBX3,"DBPA, ZONAB, CSDA1, CSDA",Y-box binding protein 3,ENSG00000060138,8531
HGNC:12841,YES1,"YES, C-YES, HST441","YES proto-oncogene 1, Src family tyrosine kinase",ENSG00000176105,7525
HGNC:12851,YWHAE,FLJ45465,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon,ENSG00000108953,7531
HGNC:12852,YWHAG,"PPP1R170, 14-3-3GAMMA, 14-3-3y",tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma,ENSG00000170027,7532
HGNC:12853,YWHAH,YWHA1,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta,ENSG00000128245,7533
HGNC:12854,YWHAQ,14-3-3,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta,ENSG00000134308,10971
HGNC:12855,YWHAZ,"KCIP-1, 14-3-3-ZETA, YWHAD",tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta,ENSG00000164924,7534
HGNC:18412,ZDHHC17,"HIP14, HYPH, KIAA0946",zinc finger DHHC-type palmitoyltransferase 17,ENSG00000186908,23390
HGNC:18469,ZDHHC2,"ZNF372, DHHC2",zinc finger DHHC-type palmitoyltransferase 2,ENSG00000104219,51201
HGNC:18472,ZDHHC5,"KIAA1748, ZNF375, DHHC5",zinc finger DHHC-type palmitoyltransferase 5,ENSG00000156599,25921
HGNC:18474,ZDHHC8,"ZNF378, KIAA1292, DHHC8",zinc finger DHHC-type palmitoyltransferase 8,ENSG00000099904,29801
